Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,dk
Leptasthenura andicola,Andean Tit-spinetail,antspi1,204023341,FALSE,Andestrådhale
Phacellodomus inornarus,Plain Thornbird,ruftho3,384224731,FALSE,
Phacellodomus rufifrons,Rufous-fronted Thornbird,ruftho1,337704091,FALSE,Rødpandet Tornfugl
Phacellodomus striaticeps,Streak-fronted Thornbird,stftho1,212980,FALSE,Stregpandet Tornfugl
Phacellodomus sibilatrix,Little Thornbird,littho1,156291441,FALSE,Lille Tornfugl
Phacellodomus dorsalis,Chestnut-backed Thornbird,chbtho1,204012101,FALSE,Kastanjerygget Tornfugl
Phacellodomus maculipectus,Spot-breasted Thornbird,spbtho1,189563,FALSE,Gråøjet Tornfugl
Phacellodomus striaticollis,Freckle-breasted Thornbird,frbtho1,132374,FALSE,Pletbrystet Tornfugl
Phacellodomus ruber,Greater Thornbird,gretho2,609537569,FALSE,Stor Tornfugl
Phacellodomus erythrophthalmus,Orange-eyed Thornbird,oretho1,203986261,FALSE,Orangeøjet Tornfugl/Rødøjet Tornfugl
Phacellodomus ferrugineigula,Orange-breasted Thornbird,orbtho1,117983,FALSE,Orangeøjet Tornfugl
Hellmayrea gularis,White-browed Spinetail,whbspi2,66179,FALSE,Hvidbrynet Spidshale
Anumbius annumbi,Firewood-gatherer,firgat1,624994344,TRUE,Brændselssamler
Coryphistera alaudina,Lark -like Brushrunner,lalbru1,301501,FALSE,Lærkekratløber
Asthenes usheri,White-tailed Canastero,,,FALSE,Lyshalet Kurvebygger (Hvidhalet)
Asthenes huancavelicae,Huancavelica Canastero,patcan1,203691981,FALSE,Lyshalet Kurvebygger
Asthenes arequipae,Arequipa Canastero,crbcan4,428383671,FALSE,Mørkvinget Kurvebygger
Asthenes dorbignyi,Creamy-breasted Canastero,crbcan2,174859,FALSE,Cremebrystet Kurvebygger
Asthenes berlepschi,Berlepsch's Canastero,bercan1,75716111,FALSE,Illampukurvebygger
Asthenes baeri,Short-billed Canastero,shbcan1,213083,FALSE,Kortnæbbet Kurvebygger
Asthenes luizae,Cipo Canastero,cipcan1,297176781,FALSE,Cipókurvebygger
Asthenes anthoides,Austral Canastero,auscan1,75713671,FALSE,Magellankurvebygger
Asthenes hudsoni,Hudson's Canastero,hudcan1,304705781,FALSE,Pampaskurvebygger
Asthenes urubambensis,Line-fronted Canastero,lifcan1,78050881,FALSE,Urubambakurvebygger
Asthenes flammulata,Many-striped Canastero,mascan1,397777661,FALSE,Stribet Kurvebygger
Asthenes virgata,Junin Canastero,juncan1,31746781,FALSE,Junínkurvebygger
Asthenes maculicauda,Scribble-tailed Canastero,sctcan1,50840,FALSE,Paramokurvebygger
Asthenes modesta,Cordilleran Canastero,corcan1,589133391,FALSE,Cordillerakurvebygger
Asthenes humilis,Streak-throated Canastero,sttcan1,212572151,FALSE,Stregbrystet Kurvebygger
Asthenes wyatti,Streak-backed Canastero,stbcan9,189513,FALSE,Nordlig Kurvebygger
A. w. sclateri,Puna Canastero,,,FALSE,
Asthenes moreirae,Itatiaia Spinetail,itaspi1,471284671,FALSE,Brasiliansk Børstehale
Asthenes pyrrholeuca,Sharp-billed Canastero,shbcan2,217162,FALSE,Lille Kurvebygger
Asthenes harterti,Black-throated Thistletail,bltthi1,174817,FALSE,Sortstrubet Børstehale
Asthenes coryi,Ochre-browed Thistletail,ocbthi1,308554081,FALSE,Okkerbrynet Børstehale
Asthenes perijana,Perija Thistletail,perthi1,46892421,FALSE,Perijábørstehale
Asthenes fuliginosa,White-chinned Thistletail,whcthi1,203940121,FALSE,Hvidhaget Børstehale
Asthenes griseomurina,Mouse-colured Thistletail,mocthi1,21746,FALSE,Mørk Børstehale
Asthenes helleri,Puna Thistletail,punthi1,203891661,FALSE,Punobørstehale
Asthenes ottonis,Rusty-fronted Canastero,rufcan1,511072181,FALSE,Rustpandet Kurvebygger
Asthenes palpebralis,Eye-ringed Thistletail,eyrthi1,586107241,FALSE,Junínbørstehale
Asthenes heterura,Maqeuis Canastero,maqcan1,212251,FALSE,Boliviakurvebygger
Asthenes pudibunda,Canyon Canastero,cancan1,28712,FALSE,Canyonkurvebygger
Asthenes vilcabambae,Vilcabamba Thistletail,vilthi2,374670051,FALSE,Vilcabambabørstehale
Asthenes ayacuchensis,Ayacucho Thistletail,vilthi3,370096431,FALSE,Ayacucho Børstehale
Acrobatornis fonsecai,Pink-legged Graveteiro,pilgra1,254862221,FALSE,Graveteiro
Metopothrix aurantiaca,Orange-fronted Plushcrown,orfplu2,531978431,FALSE,Fløjlskrone
Xenerpestes minlosi,Double-banded Greytail,dobgra1,20092441,FALSE,Tobåndet Gråhale
Xenerpestes singularis,Equatorial Greytail,equgra1,620683084,FALSE,Ecuadorgråhale
Siptornis striaticollis,Spectacled Prickletail,spepri1,21621501,FALSE,Brilletornhale
Roraimia adusta,Roraiman Barbtail,rorbar1,362387501,FALSE,Roraimaspidshale
Thripophaga gutturata,Speckled Spinetail,spespi1,203697931,FALSE,Spættet Spidshale
Thripophaga cherriei,Orinoco Softtail,orisof1,323589401,FALSE,Orinocoblødhale
Thripophaga amacurensis,Delta Amacuro Softtail,deasof1,388960501,FALSE,Amacuro-blødhale
Thripophaga macroura,Striated Softtail,strsof1,249820021,FALSE,Stribet Blødhale
Thripophaga fusciceps,Plain Softtail,plasof1,88205,FALSE,Lysbrynet Blødhale
Limnoctites rectirostris,Straight-billed Reedhaunter,stbree2,19097,FALSE,Retnæbbet Spidshale
Cranioleuca sulphurifera,Sulphur-throated Spinetail,,,FALSE,Svovlstrubet Spidshale
Cranioleuca marcapatae,Marcapata Spinetail,marspi4,35437,FALSE,Marcapata Spidshale
Cranioleuca weskei,Vilcabamba Spinetail,marspi1,508009491,FALSE,Vilcabamba Spidshale
Cranioleuca albiceps,Light-crowned Spinetail,licspi1,65267,FALSE,Lyskronet Spidshale
Cranioleuca vulpecula,Parker's Spinetail,parspi1,127489,FALSE,Amazonspidshale
Cranioleuca berlepschi,Russet-mantled Softtail,rumsof1,31953361,FALSE,Illampukurvebygger
Cranioleuca vulpina,Rusty-backed Spinetail,rubspi4,366315101,FALSE,Rustrygget Spidshale
Cranioleuca dissita,Coiba Spinetail,rubspi5,241373731,FALSE,Coibaspidshale
Cranioleuca muelleri,Scaled Spinetail,scaspi1,115267,FALSE,Várzeaspidshale
Cranioleuca albicapilla,Creamy-crested Spinetail,crcspi1,31745501,FALSE,Cremekronet Spidshale
Cranioleuca obsoleta,Olive Spinetail,olispi1,700061,FALSE,Olivenspidshale
Cranioleuca pallida,Pallid Spinetail,palspi1,203698121,FALSE,Bleg Spidshale
Cranioleuca pyrrhophia,Stripe-crowned Spinetail,stcspi2,218241,FALSE,Stribekronet Spidshale
Cranioleuca henricae,Bolivian Spinetail,bolspi1,132776,FALSE,Boliviaspidshale
Cranioleuca erythrops,Red-faced Spinetail,refspi1,213378901,FALSE,Rødmasket Spidshale
Cranioleuca baroni,Baron's Spinetail,,,FALSE,Ecuador Spidshale (Barons)
Cranioleuca antisiensis,Line-cheeked Spinetail,licspi5,203930041,FALSE,Ecuador Spidshale
Cranioleuca curtata,Ash-browed Spinetail,asbspi1,624344102,FALSE,Gråbrynet Spidshale
Cranioleuca demissa,Tepui Spinetail,tepspi1,389400091,FALSE,Tepuíspidshale
Cranioleuca semicinerea,Grey-headed Spinetail,gyhspi1,278193741,FALSE,Gråhovedet Spidshale
Cranioleuca hellmayri,Streak-capped Spinetail,stcspi1,167291,FALSE,Stregkronet Spidshale
Cranioleuca subcristata,Crested Spinetail,crespi1,386893331,FALSE,Venezuelaspidshale
Pseudasthenes humicola,Dusky-tailed Canastero,dutcan1,615710552,FALSE,Mørkhalet Kurvebygger
Pseudasthenes patagonica,Patagonian Canastero,patcan2,46444,FALSE,Patagonkurvebygger
Pseudasthenes steinbachi,Steinbach's Canastero,stecan1,86541,FALSE,Kastanjekurvebygger
Pseudasthenes cactorum,Cactus Canastero,caccan1,26404121,FALSE,Kaktuskurvebygger
Spartonoica maluroides,Bay-capped Wren-spinetail,bcwspi1,386664381,FALSE,Rustpandet Sivkryber
Pseudoseisura unirufa,Grey-crested Cachalote,rufcac2,87257,FALSE,Gråtoppet Cachalote
Pseudoseisura cristata,Caatinga Cachalote,caacac1,509612001,FALSE,Rødbrun Cachalote
Pseudoseisura lophotes,Brown Cachalote,brncac1,52543,FALSE,Brun Cachalote
Pseudoseisura gutturalis,White-throated Cachalote,whtcac2,625092831,FALSE,Hvidstrubet Cachalote
Mazaria propinqua,White-bellied Spinetail,whbspi1,203699661,FALSE,Hvidbuget Trådhale
Schoeniophylax phryganophilus,Chotoy Spinetail,chospi2,132822,FALSE,Gulhaget Trådhale
Certhiaxis cinnamomeus,Yellow-chinned Spinetail,yecspi2,66188,FALSE,Gulstrubet Spidshale
Certhiaxis mustelinus,Red-and-white Spinetail,rawspi2,127579,FALSE,Rødhvid Spidshale
Synallaxis scutata,Ochre-cheeked Spinetail,occspi1,393341541,FALSE,Hvidbrynet Trådhale
Synallaxis cinerascens,Grey-bellied Spinetail,gybspi1,423707011,FALSE,Gråbuget Trådhale
Synallaxis gujanensis,Plain-crowned Spinetail,plcspi1,203962661,FALSE,Gråkronet Trådhale
Synallaxis maranonica,Maranon Spinetail,marspi3,130451,FALSE,Marañóntrådhale
Synallaxis simoni,Araguaia Spinetail,whlspi3,220187,FALSE,Goiás Trådhale
Synallaxis albilora,White-lored Spinetail,whlspi1,203698151,FALSE,Hvidtøjlet Trådhale
Synallaxis kollari,Hoary-throated Spinetail,hotspi1,299934631,FALSE,Gråstrubet Trådhale
Synallaxis candei,White-whiskered Spinetail,whwspi1,385687901,FALSE,Hættetrådhale
Synallaxis erythrothorax,Rufous-breasted Spinetail,rubspi2,178619701,FALSE,Yucatántrådhale
Synallaxis tithys,Blackish-headed Spinetail,blhspi1,203929891,FALSE,Sorthovedet Trådhale
Synallaxis unirufa,Rufous Spinetail,rufspi1,66136,FALSE,Rød Trådhale
Synallaxis castanea,Black-throated Spinetail,bltspi1,385693691,FALSE,Sortstrubet Trådhale
Synallaxis fuscorufa,Rusty-headed Spinetail,ruhspi1,203990671,FALSE,Santa Marta-trådhale
Synallaxis cinnamomea,Stripe-breasted Spinetail,stbspi1,309084461,FALSE,Stribebrystet Trådhale
Synallaxis rutilans,Ruddy Spinetail,rudspi1,203985131,FALSE,Brun Trådhale
Synallaxis cherriei,Chestnut-throated Spinetail,chtspi1,203696471,FALSE,Kastanjestrubet Trådhale
Synallaxis hypochondriaca,Great Spinetail,grespi2,204012131,FALSE,Hypokondertornhale
Synallaxis zimmeri,Russet-bellied Spinetail,rubspi3,512237581,FALSE,Rustbuget Trådhale
Synallaxis stictothorax,Necklaced Spinetail,necspi1,640160764,FALSE,Pletbrystet Trådhale
Synallaxis chinchipensis,Chinchipe Spinetail,necspi3,308365,FALSE,Chinchipetrådhale
Synallaxis brachyura,Slaty Spinetail,slaspi1,203697921,FALSE,Skifertrådhale
Synallaxis subpudica,Silvery-throated Spinetail,sitspi1,203953061,FALSE,Bogotátrådhale
Synallaxis hellmayri,Red-shouldered Spinetail,resspi2,103088,FALSE,Rødskuldret Trådhale
Synallaxis ruficapilla,Rufous-capped Spinetail,rucspi1,512496441,FALSE,Rødkronet Trådhale
Synallaxis cinerea,Bahia Spinetail,bahspi1,488988051,FALSE,Bahiatrådhale
Synallaxis infuscata,Pinto's Spinetail,pinspi1,127969,FALSE,Pernambucotrådhale
Synallaxis moesta,Dusky Spinetail,dusspi1,217113481,FALSE,Mørk Trådhale
Synallaxis cabanisi,Cabanis's Spinetail,cabspi1,17120,FALSE,Flodtrådhale
Synallaxis macconnelli,McConnell's Spinetail,mccspi1,385788491,FALSE,Guaduatrådhale
Synallaxis hypospodia,Cinereous-breasted Spinetail,cibspi1,348655901,FALSE,Gråbrystet Trådhale
Synallaxis spixi,Spix's Spinetail,spispi1,361512381,FALSE,Chiclitrådhale
Synallaxis albigularis,Dark-breasted Spinetail,dabspi1,288203251,FALSE,Mørkbrystet Trådhale
Synallaxis beverlyae,Orinoco Spinetail,riospi1,139283,FALSE,Orinoco-trådhale
Synallaxis albescens,Pale-breasted Spinetail,pabspi1,437281221,FALSE,Lysbrystet Trådhale
Synallaxis frontalis,Sooty-fronted Spinetail,sofspi1,217064,FALSE,Sodpandet Trådhale
Synallaxis azarae,Azara's Spinetail,azaspi1,171490,FALSE,Azaratrådhale
Synallaxis courseni,Apurimac Spinetail,apuspi1,496417701,FALSE,Apurimactrådhale
Neopelma aurifrons,Wied's Tyrant-manakin,witman1,203984321,FALSE,Gulpandet Manakintyran
Neopelma chrysolophum,Serra do Mar Tyrant-manakin,sdmman1,71589,FALSE,Sierra do Mar-manakintyran
Neopelma sulphureiventer,Sulphur-bellied Tyrant-manakin,sbtman1,132771,FALSE,Svovlbuget Manakintyran
Tyranneutes stolzmanni,Dwarf Tyrant-manakin,dwtman1,115137,FALSE,Dværgmanakintyran
Tyranneutes virescens,Tiny Tyrant-manakin,titman1,372124911,FALSE,Pygmæmanakintyran
Xenopipo uniformis,Olive Manakin,oliman2,369489231,FALSE,Olivenmanakin
Xenopipo atronitens,Black Manakin,blaman1,47805571,FALSE,Sort Manakin
Heterocercus aurantiivertex,Orange-crested Manakin,orcman3,651394499,FALSE,Orangekronet Manakin
Heterocercus flavivertex,Yellow-crested Manakin,yecman2,318220521,FALSE,Gulkronet Manakin
Heterocercus linteatus,Flame-crested Manakin,flcman2,203888761,FALSE,Flammekronet Manakin
Manacus candei,White-collared Manakin,whcman1,467900581,FALSE,Hvidkravet Manakin
Manacus aurantiacus,Orange-colared Manakin,orcman1,57397,FALSE,Orangekravet Manakin
Manacus vitellinus,Golden-collared Manakin,gocman1,536494421,FALSE,Gyldenskægget Manakin
Manacus manacus,White-bearded Manakin,whbman1,82475,FALSE,Hvidskægget Manakin
Pipra filicauda,Wire-tailed Manakin,witman2,612408186,FALSE,Trådhalet Manakin
Pipra aureola,Crimson-hooded Manakin,crhman1,389455271,FALSE,Flammemanakin
Pipra fasciicauda,Band-tailed Manakin,batman1,203895051,FALSE,Halebåndsmanakin
Machaeropterus deliciosus,Club-winged Manakin,clwman1,46118771,FALSE,Køllevinget Manakin
Machaeropterus striolatus,Western Stripped Manakin,strman5,386942951,FALSE,Vestlig Stribet Manakin
Machaeropterus regulus,Eastern Stripped Manakin,strman2,303368261,FALSE,Stribet Manakin
Machaeropterus pyrocephalus,Fiery-capped Manakin,ficman1,126790,FALSE,Ildkronet Manakin
Pseudopipra pipra,White-crowned Manakin,whcman2,527801471,FALSE,Hvidkronet Manakin
Ceratopipra cornuta,Scarlet-horned Manakin,schman1,386198671,FALSE,Hornmanakin
Ceratopipra mentalis,Red-capped Manakin,recman1,57360,FALSE,Hættemanakin
Ceratopipra erythrocephala,Golden-headed Manakin,gohman1,207229001,TRUE,Gyldenhovedet Manakin
Ceratopipra rubrocapilla,Red-headed Manakin,rehman1,110014,FALSE,Rødhovedet Manakin
Ceratopipra chloromeros,Round-tailed Manakin,rotman1,75703,FALSE,Rundhalet Manakin
Chloropipo holochlora,Green Manakin,greman2,217004901,FALSE,
Chloropipo flavicapilla,Yellow-headed Manakin,yehman2,414703921,FALSE,Gulhovedet Manakin
Chloropipo unicolor,Jet Manakin,jetman2,21621231,FALSE,Atlaskmanakin
Lepidothrix suavissima,Orange-bellied Manakin,orbman1,389407621,FALSE,Tepuímanakin
Lepidothrix serena,White-fronted Manakin,whfman1,322192351,FALSE,Tepuí Manakin/Hvidpandet Manakin
Lepidothrix coronata,Blue-crowned Manakin,blcman1,34194,FALSE,Blåkronet Manakin
Lepidothrix nattereri,Snow-capped Manakin,sncman1,203934621,FALSE,Snehættemanakin
Lepidothrix vilasboasi,Golden-crowned Manakin,gocman2,116087021,FALSE,Gyldenkronet Manakin
Lepidothrix iris,Opal-crowned Manakin,opcman1,204022081,FALSE,Opalkronet Manakin
Lepidothrix isidorei,Blue-rumped Manakin,blrman1,246191,FALSE,Blågumpet Manakin
Lepidothrix coeruleocapilla,Cerulean-capped Manakin,cecman1,564408401,FALSE,Azurkronet Manakin
Ilicura militaris,Pin-tailed Manakin,pitman1,491918701,FALSE,Spidshalet Manakin
Masius chrysopterus,Golden-winged Manakin,gowman1,227060531,FALSE,Gladiatormanakin
Corapipo leucorrhoa,White-ruffed Manakin,whbman2,190547731,FALSE,Hvidhaget Manakin
Corapipo gutturalis,White-throated Manakin,whtman1,134423,FALSE,Hvidbrystet Manakin
Antilophia bokermanni,Araripe Manakin,araman1,203490401,FALSE,Araripe-manakin
Antilophia galeata,Helmeted Manakin,helman1,89192,FALSE,Hjelmmanakin
Chiroxiphia linearis,Long-tailed Manakin,lotman1,165015,FALSE,Langhalet Manakin
Chiroxiphia lanceolata,Lance-tailed Manakin,latman1,7301,FALSE,Lansehalemanakin
Chiroxiphia pareola,Blue-backed Manakin,blbman1,490732201,FALSE,Pragtmanakin
Chiroxiphia boliviana,Yungas Manakin,yunman1,120924,FALSE,Yungasmanakin
Chiroxiphia caudata,Blue Manakin,swtman1,132910,FALSE,Svalehalemanakin
Pipreola jucunda,Orange-breasted Fruiteater,orbfru1,611743532,FALSE,Orangebrystet Frugtæder
Pipreola pulchra,Masked Fruiteater,masfru1,203890321,FALSE,Maskefrugtæder
COTINGIDAE,Cotingas,,,FALSE,
Ampelioides tschudii,Scaled Fruiteater,scafru1,110411,FALSE,Hvidstrubet Frugtæder
Pipreola chlorolepidota,Fiery-throated Fruiteater,fitfru1,363416671,FALSE,Flammefrugtæder
Pipreola squamipectus,Scaly-breasted Fruiteater,,,FALSE,
Pipreola frontalis,Scarlet-breasted Fruiteater,scbfru1,32740891,FALSE,Rødbrystet Frugtæder
Pipreola formosa,Handsome Fruiteater,hanfru1,387941151,FALSE,Pragtfrugtæder
Pipreola whitelyi,Red-banded Fruiteater,rebfru1,389024381,FALSE,Tepuífrugtæder
Pipreola lubomirskii,Black-chested Fruiteater,blcfru1,521888721,FALSE,Sortbrystet Frugtæder
Pipreola aureopectus,Golden-breaste Fruiteater,gobfru1,384352971,FALSE,Gulbrystet Frugtæder
Pipreola arcuata,Barred Fruiteater,barfru1,107139,FALSE,Tværstribet Frugtæder
Pipreola intermedia,Band-tailed Fruiteater,batfru1,642127477,FALSE,Båndhalefrugtæder
Pipreola riefferii,Green-and-black Fruiteater,gabfru1,253540751,FALSE,Grøn Frugtæder
Snowornis subalaris,Grey-tailed Piha,gytpih1,74783,FALSE,Gråhalepiha
Snowornis cryptolophus,Olivaceous Piha,olipih2,639925626,FALSE,Olivenpiha
Carpornis cucullata,Hooded Berryeater,hoober2,112754,FALSE,Hættekotinga
Carpornis melanocephala,Black-headed Berryeater,bkhber1,128007,FALSE,Grønrygget Hættekotinga
Rupicola peruviana,Andean Cock-of-the-rock,andcot1,31883,TRUE,Rød Klippehane
Rupicola rupicola,Guianan Cock-of-the-rock,gcoroc1,191836931,FALSE,Orange Klippehane
Phoenicircus carnifex,Guianan Red Cotinga,gurcot1,388993411,FALSE,Blodkotinga
Phoenicircus nigricollis,Black-necked Red Cotinga,bnrcot1,112835,FALSE,Rød Kotinga
Zaratornis stresemanni,White-cheeked Cotinga,whccot1,11079,FALSE,Hvidkindet Kotinga
Phytotoma rara,Rufous-tailed Plantcutter,rutpla1,203892661,FALSE,Chilebladskærer
PIPRIDAE,Manakins,,,FALSE,
Neopelma pallescens,Pale-bellied Tyrant-manakin,pbtman1,279881731,FALSE,Lysbuget Manakintyran
Neopelma chrysocephalum,Saffron-crested Tyrant-manakin,sctman1,113148,FALSE,Safranmanakintyran
Phytotoma raimondii,Peruvian Plantcutter,perpla1,238342,FALSE,Perubladskærer
Phytotoma rutila,White-tipped Plantcutter,whtpla1,482685811,FALSE,Rød Bladskærer
Phibalura flavirostris,Swallow-tailed Cotinga,swtcot1,612528574,FALSE,Svalehalekotinga
Phibalura boliviana,Apolo Cotinga,,,FALSE,
Doliornis sclateri,Bay-vented Cotinga,bavcot1,636416248,FALSE,Inkakotinga
Doliornis remseni,Chestnut-bellied Cotinga,chbcot1,178150931,FALSE,Kastanjebuget Kotinga
Ampelion rubrocristatus,Red-crested Cotinga,reccot1,610127475,FALSE,Rødtoppet Kotinga
Ampelion rufaxilla,Chestnut-crested Cotinga,chccot1,195280281,FALSE,Kravekotinga
Haematoderus militaris,Crimson Fruitcrow,crifru1,34973,FALSE,Karminfrugtkrage
Querula purpurata,Purple-throated Fruitcrow,putfru1,203899751,FALSE,Purpurstrubet Frugtkrage
Pyroderus scutatus,Red-ruffed Fruitcrow,rerfru1,203948451,FALSE,Fregatfrugtkrage
Cephalopterus glabricollis,Bare-necked Umbrellabird,banumb1,389360721,FALSE,Fregatparasolfugl
Cephalopterus penduliger,Long-wattled Umbrellabird,lowumb1,194286701,TRUE,Hjelmparasolfugl
Cephalopterus ornatus,Amazonian Umbrellabird,amaumb1,49592741,FALSE,Pragtparasolfugl
Perissocephalus tricolor,Capuchinbird,capuch1,204012931,FALSE,Kapucinerfugl
Lipaugus unirufus,Rufous Piha,rufpih1,57402,FALSE,Rustpiha
Lipaugus ater,Black-and-gold Cotinga,bagcot1,112776,FALSE,Gulvinget Kotinga
Lipaugus conditus,Grey-winged Cotinga,gywcot1,471496601,FALSE,Gråvinget Kotinga
Lipaugus lanioides,Cinnamon-vented Piha,civpih1,278371131,FALSE,Stor Larmpiha
Lipaugus streptophorus,Rose-collared Piha,rocpih1,382335321,FALSE,Halsbåndspiha
Lipaugus vociferans,Screaming Piha,scrpih1,109968,TRUE,Larmpiha
Lipaugus weberi,Chestnut-capped Piha,chcpih1,203965301,FALSE,Kastanjekronet Piha
Lipaugus fuscocinereus,Dusky Piha,duspih1,204023361,FALSE,Askepiha
Lipaugus uropygialis,Scimitar-winged Piha,scwpih1,307368,FALSE,Seglvingepiha
Procnias albus,White Bellbird,whibel2,62824,FALSE,Hvid Klokkefugl
Procnias tricarunculatus,Three-wattled Bellbird,thwbel,360756721,FALSE,Trelappet Klokkefugl
Procnias nudicollis,Bare-throated Bellbird,batbel1,115299,FALSE,Nøgenstrubet Klokkefugl
Procnias averano,Bearded Bellbird,beabel1,7286,FALSE,Skægklokkefugl
Cotinga maynana,Plum-throated Cotinga,pltcot1,108214041,FALSE,Blommestrubet Kotinga
Cotinga cayana,Spangled Cotinga,spacot1,255359,FALSE,Pletkotinga
Cotinga amabilis,Lovely Cotinga,lovcot1,297385321,FALSE,Pragtkotinga
Cotinga nattererii,Blue Cotinga,blucot1,127429841,FALSE,Blå Kotinga
Cotinga ridgwayi,Turquoise Cotinga,turcot1,225341171,FALSE,Turkiskotinga
Cotinga maculata,Banded Cotinga,bancot1,,FALSE,Blå Purpurkotinga
Cotinga cotinga,Purple-breasted Cotinga,pubcot1,126725,FALSE,Purpurkotinga
Porphyrolaema porphyrolaema,Purple-throated Cotinga,putcot1,31739,FALSE,Purpurstrubet Kotinga
Conioptilon mcilhennyi,Black-faced Cotinga,blfcot1,479717291,FALSE,Sortmasket Kotinga
Gymnoderus foetidus,Bare-necked Fruitcrow,banfru1,55850,FALSE,Nøgenhalset Frugtkrage
Xipholena punicea,Pompadour Cotinga,pomcot1,39446,FALSE,Pompadurkotinga
Xipholena lamellipennis,White-tailed Cotinga,whtcot1,428564911,FALSE,Hvidhalekotinga
Xipholena atropurpura,White-winged Cotinga,whwcot1,614871747,FALSE,
Carpodectes hopkei,Black-tipped Cotinga,bltcot1,245912,FALSE,Sortplettet Snekotinga
Carpodectes antoniae,Yellow-billed Cotinga,yebcot1,,FALSE,Gulnæbbet Snekotinga
Carpodectes nitidus,Snowy Cotinga,snocot1,,FALSE,Snekotinga
Pachyramphus validus,Crested Becard,crebec1,618962106,FALSE,Topbekard
Pachyramphus surinamus,Glossy-backed Becard,glbbec1,203918941,FALSE,Surinambekard
Pachyramphus cinnamomeus,Cinnamon Becard,cinbec1,184774,FALSE,Kanelbekard
Pachyramphus castaneus,Chestnut-crowned Becard,chcbec1,62573,FALSE,Gråbåndet Bekard
Pachyramphus uropygialis,Western Grey-collared Becard,,,FALSE,
Pachyramphus major,Eastern Grey-collared Becard,grcbec1,32239161,FALSE,Mexicobekard
Pachyramphus marginatus,Black-capped Becard,blcbec1,372074341,FALSE,Sortkronet Bekard
Pachyramphus polychopterus,White-winged Becard,whwbec1,7272,FALSE,Hvidvinget Bekard
Pachyramphus albogriseus,Black-and-white Becard,bawbec7,558676841,FALSE,Broget Bekard/Peru Broget Bekard
Schiffornis major,Varzea Schiffornis,varsch1,29276,FALSE,Stor Drosselmanakin
Schiffornis virescens,Greenish Schiffornis,gresch2,19354,FALSE,Oliven Drosselmanakin
